name qid measure value
" +GraphSAGE" 640502 AP(rel=2) 0.26554863276990087
" +GraphSAGE" 640502 RR(rel=2) 1.0
" +GraphSAGE" 640502 P(rel=2)@3 1.0
" +GraphSAGE" 640502 R(rel=2)@1000 0.5371900826446281
" +GraphSAGE" 640502 nDCG@10 0.9363792118010483
" +GraphSAGE" 67316 AP(rel=2) 0.06508344223623762
" +GraphSAGE" 67316 RR(rel=2) 1.0
" +GraphSAGE" 67316 P(rel=2)@3 0.3333333333333333
" +GraphSAGE" 67316 R(rel=2)@1000 0.391304347826087
" +GraphSAGE" 67316 nDCG@10 0.3120772741392657
" +GraphSAGE" 673670 AP(rel=2) 0.07908677341029076
" +GraphSAGE" 673670 RR(rel=2) 0.03571428571428571
" +GraphSAGE" 673670 P(rel=2)@3 0.0
" +GraphSAGE" 673670 R(rel=2)@1000 0.8888888888888888
" +GraphSAGE" 673670 nDCG@10 0.0
" +GraphSAGE" 701453 AP(rel=2) 0.7736970014840165
" +GraphSAGE" 701453 RR(rel=2) 1.0
" +GraphSAGE" 701453 P(rel=2)@3 1.0
" +GraphSAGE" 701453 R(rel=2)@1000 1.0
" +GraphSAGE" 701453 nDCG@10 0.9729185059209879
" +GraphSAGE" 730539 AP(rel=2) 0.3510908108823535
" +GraphSAGE" 730539 RR(rel=2) 1.0
" +GraphSAGE" 730539 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 730539 R(rel=2)@1000 0.8
" +GraphSAGE" 730539 nDCG@10 0.57187340128508
" +GraphSAGE" 768208 AP(rel=2) 0.6770673770673772
" +GraphSAGE" 768208 RR(rel=2) 1.0
" +GraphSAGE" 768208 P(rel=2)@3 0.6666666666666666
" +GraphSAGE" 768208 R(rel=2)@1000 1.0
" +GraphSAGE" 768208 nDCG@10 0.7682642043942984
" +GraphSAGE" 877809 AP(rel=2) 0.2593802421294898
" +GraphSAGE" 877809 RR(rel=2) 1.0
" +GraphSAGE" 877809 P(rel=2)@3 1.0
" +GraphSAGE" 877809 R(rel=2)@1000 0.6410256410256411
" +GraphSAGE" 877809 nDCG@10 0.822778507561345
" +GraphSAGE" 911232 AP(rel=2) 0.7661290322580645
" +GraphSAGE" 911232 RR(rel=2) 1.0
" +GraphSAGE" 911232 P(rel=2)@3 1.0
" +GraphSAGE" 911232 R(rel=2)@1000 1.0
" +GraphSAGE" 911232 nDCG@10 0.852601846635985
" +GraphSAGE" 914916 AP(rel=2) 0.39763018680881596
" +GraphSAGE" 914916 RR(rel=2) 1.0
" +GraphSAGE" 914916 P(rel=2)@3 1.0
" +GraphSAGE" 914916 R(rel=2)@1000 0.6521739130434783
" +GraphSAGE" 914916 nDCG@10 0.9477344873475498
" +GraphSAGE" 938400 AP(rel=2) 0.4975370293196688
" +GraphSAGE" 938400 RR(rel=2) 0.3333333333333333
" +GraphSAGE" 938400 P(rel=2)@3 0.3333333333333333
" +GraphSAGE" 938400 R(rel=2)@1000 1.0
" +GraphSAGE" 938400 nDCG@10 0.6713721939796512
" +GraphSAGE" 940547 AP(rel=2) 0.1274495790761799
" +GraphSAGE" 940547 RR(rel=2) 0.1111111111111111
" +GraphSAGE" 940547 P(rel=2)@3 0.0
" +GraphSAGE" 940547 R(rel=2)@1000 0.6111111111111112
" +GraphSAGE" 940547 nDCG@10 0.5013167176277187
" +GraphSAGE" 997622 AP(rel=2) 0.7301285833480343
" +GraphSAGE" 997622 RR(rel=2) 1.0
" +GraphSAGE" 997622 P(rel=2)@3 1.0
" +GraphSAGE" 997622 R(rel=2)@1000 1.0
" +GraphSAGE" 997622 nDCG@10 0.8345698393185625
" +SignedConv" 1030303 AP(rel=2) 0.3278838120943384
" +SignedConv" 1030303 RR(rel=2) 1.0
" +SignedConv" 1030303 P(rel=2)@3 0.3333333333333333
" +SignedConv" 1030303 R(rel=2)@1000 1.0
" +SignedConv" 1030303 nDCG@10 0.43616035755052657
" +SignedConv" 1037496 AP(rel=2) 0.5895771251733651
" +SignedConv" 1037496 RR(rel=2) 1.0
" +SignedConv" 1037496 P(rel=2)@3 1.0
" +SignedConv" 1037496 R(rel=2)@1000 0.9333333333333333
" +SignedConv" 1037496 nDCG@10 0.8674723178128095
" +SignedConv" 1043135 AP(rel=2) 0.43864771408779185
" +SignedConv" 1043135 RR(rel=2) 1.0
" +SignedConv" 1043135 P(rel=2)@3 1.0
" +SignedConv" 1043135 R(rel=2)@1000 0.9
" +SignedConv" 1043135 nDCG@10 0.6948169726536839
" +SignedConv" 1051399 AP(rel=2) 0.3880952380952381
" +SignedConv" 1051399 RR(rel=2) 1.0
" +SignedConv" 1051399 P(rel=2)@3 0.3333333333333333
" +SignedConv" 1051399 R(rel=2)@1000 0.6
" +SignedConv" 1051399 nDCG@10 0.6885818279031904
" +SignedConv" 1064670 AP(rel=2) 0.5527777777777778
" +SignedConv" 1064670 RR(rel=2) 0.5
" +SignedConv" 1064670 P(rel=2)@3 0.6666666666666666
" +SignedConv" 1064670 R(rel=2)@1000 1.0
" +SignedConv" 1064670 nDCG@10 0.7634598720896915
" +SignedConv" 1071750 AP(rel=2) 0.2430462560695119
" +SignedConv" 1071750 RR(rel=2) 0.5
" +SignedConv" 1071750 P(rel=2)@3 0.3333333333333333
" +SignedConv" 1071750 R(rel=2)@1000 0.875
" +SignedConv" 1071750 nDCG@10 0.5091473396124186
" +SignedConv" 1105792 AP(rel=2) 0.7992673992673992
" +SignedConv" 1105792 RR(rel=2) 1.0
" +SignedConv" 1105792 P(rel=2)@3 1.0
" +SignedConv" 1105792 R(rel=2)@1000 1.0
" +SignedConv" 1105792 nDCG@10 0.83126629439838
" +SignedConv" 1106979 AP(rel=2) 0.8337930665335653
" +SignedConv" 1106979 RR(rel=2) 1.0
" +SignedConv" 1106979 P(rel=2)@3 1.0
" +SignedConv" 1106979 R(rel=2)@1000 1.0
" +SignedConv" 1106979 nDCG@10 0.8928164751588032
" +SignedConv" 1108651 AP(rel=2) 0.16372589396908607
" +SignedConv" 1108651 RR(rel=2) 1.0
" +SignedConv" 1108651 P(rel=2)@3 0.6666666666666666
" +SignedConv" 1108651 R(rel=2)@1000 0.35526315789473684
" +SignedConv" 1108651 nDCG@10 0.7505878718572756
" +SignedConv" 1109707 AP(rel=2) 0.28258087185079267
" +SignedConv" 1109707 RR(rel=2) 1.0
" +SignedConv" 1109707 P(rel=2)@3 1.0
" +SignedConv" 1109707 R(rel=2)@1000 0.711864406779661
" +SignedConv" 1109707 nDCG@10 0.7066021059649032
" +SignedConv" 1110678 AP(rel=2) 0.3
" +SignedConv" 1110678 RR(rel=2) 0.5
" +SignedConv" 1110678 P(rel=2)@3 0.3333333333333333
" +SignedConv" 1110678 R(rel=2)@1000 1.0
" +SignedConv" 1110678 nDCG@10 0.5872381882179305
" +SignedConv" 1113256 AP(rel=2) 0.9096560846560847
" +SignedConv" 1113256 RR(rel=2) 1.0
" +SignedConv" 1113256 P(rel=2)@3 1.0
" +SignedConv" 1113256 R(rel=2)@1000 1.0
" +SignedConv" 1113256 nDCG@10 0.9749394509107855
" +SignedConv" 1115210 AP(rel=2) 0.22388059701492535
" +SignedConv" 1115210 RR(rel=2) 0.3333333333333333
" +SignedConv" 1115210 P(rel=2)@3 0.3333333333333333
" +SignedConv" 1115210 R(rel=2)@1000 1.0
" +SignedConv" 1115210 nDCG@10 0.5816102092259137
" +SignedConv" 1116380 AP(rel=2) 0.23888888888888885
" +SignedConv" 1116380 RR(rel=2) 0.3333333333333333
" +SignedConv" 1116380 P(rel=2)@3 0.3333333333333333
" +SignedConv" 1116380 R(rel=2)@1000 0.5
" +SignedConv" 1116380 nDCG@10 0.39616143544420634
" +SignedConv" 1121353 AP(rel=2) 0.4797979797979797
" +SignedConv" 1121353 RR(rel=2) 0.5
" +SignedConv" 1121353 P(rel=2)@3 0.6666666666666666
" +SignedConv" 1121353 R(rel=2)@1000 1.0
" +SignedConv" 1121353 nDCG@10 0.542073954210509
" +SignedConv" 1122767 AP(rel=2) 0.39897126483745193
" +SignedConv" 1122767 RR(rel=2) 1.0
" +SignedConv" 1122767 P(rel=2)@3 1.0
" +SignedConv" 1122767 R(rel=2)@1000 0.972972972972973
" +SignedConv" 1122767 nDCG@10 0.6631475224569071
" +SignedConv" 1127540 AP(rel=2) 0.8489673724967841
" +SignedConv" 1127540 RR(rel=2) 1.0
" +SignedConv" 1127540 P(rel=2)@3 1.0
" +SignedConv" 1127540 R(rel=2)@1000 1.0
" +SignedConv" 1127540 nDCG@10 0.9388218400096207
" +SignedConv" 1131069 AP(rel=2) 1.0
" +SignedConv" 1131069 RR(rel=2) 1.0
" +SignedConv" 1131069 P(rel=2)@3 1.0
" +SignedConv" 1131069 R(rel=2)@1000 1.0
" +SignedConv" 1131069 nDCG@10 1.0
" +SignedConv" 1132532 AP(rel=2) 0.45712891743609496
" +SignedConv" 1132532 RR(rel=2) 1.0
" +SignedConv" 1132532 P(rel=2)@3 1.0
" +SignedConv" 1132532 R(rel=2)@1000 0.7777777777777778
" +SignedConv" 1132532 nDCG@10 0.6770902464130576
" +SignedConv" 1133579 AP(rel=2) 0.4237910810743235
" +SignedConv" 1133579 RR(rel=2) 1.0
" +SignedConv" 1133579 P(rel=2)@3 0.3333333333333333
" +SignedConv" 1133579 R(rel=2)@1000 1.0
" +SignedConv" 1133579 nDCG@10 0.6205650658378307
" +SignedConv" 1136043 AP(rel=2) 0.39785392625949906
" +SignedConv" 1136043 RR(rel=2) 0.5
" +SignedConv" 1136043 P(rel=2)@3 0.6666666666666666
" +SignedConv" 1136043 R(rel=2)@1000 0.8181818181818182
" +SignedConv" 1136043 nDCG@10 0.7177011897838119
" +SignedConv" 1136047 AP(rel=2) 0.4271929824561403
" +SignedConv" 1136047 RR(rel=2) 1.0
" +SignedConv" 1136047 P(rel=2)@3 0.3333333333333333
" +SignedConv" 1136047 R(rel=2)@1000 0.8333333333333334
" +SignedConv" 1136047 nDCG@10 0.6008108482223995
" +SignedConv" 1136962 AP(rel=2) 0.6261207812436418
" +SignedConv" 1136962 RR(rel=2) 1.0
" +SignedConv" 1136962 P(rel=2)@3 0.6666666666666666
" +SignedConv" 1136962 R(rel=2)@1000 1.0
" +SignedConv" 1136962 nDCG@10 0.9266360779006398
" +SignedConv" 118440 AP(rel=2) 0.048076435543161364
" +SignedConv" 118440 RR(rel=2) 0.5
" +SignedConv" 118440 P(rel=2)@3 0.6666666666666666
" +SignedConv" 118440 R(rel=2)@1000 0.07142857142857142
" +SignedConv" 118440 nDCG@10 0.5193139393872168
" +SignedConv" 121171 AP(rel=2) 0.25833371176646447
" +SignedConv" 121171 RR(rel=2) 0.2
" +SignedConv" 121171 P(rel=2)@3 0.0
" +SignedConv" 121171 R(rel=2)@1000 1.0
" +SignedConv" 121171 nDCG@10 0.5470550823417595
" +SignedConv" 135802 AP(rel=2) 0.8843795093795094
" +SignedConv" 135802 RR(rel=2) 1.0
" +SignedConv" 135802 P(rel=2)@3 1.0
" +SignedConv" 135802 R(rel=2)@1000 1.0
" +SignedConv" 135802 nDCG@10 0.8924418939416836
" +SignedConv" 141630 AP(rel=2) 0.3265654995679809
" +SignedConv" 141630 RR(rel=2) 1.0
" +SignedConv" 141630 P(rel=2)@3 0.3333333333333333
" +SignedConv" 141630 R(rel=2)@1000 1.0
" +SignedConv" 141630 nDCG@10 0.6648172377354182
" +SignedConv" 156498 AP(rel=2) 0.4185264585433314
" +SignedConv" 156498 RR(rel=2) 1.0
" +SignedConv" 156498 P(rel=2)@3 0.6666666666666666
" +SignedConv" 156498 R(rel=2)@1000 1.0
" +SignedConv" 156498 nDCG@10 0.544277826468655
" +SignedConv" 169208 AP(rel=2) 0.4977982126243738
" +SignedConv" 169208 RR(rel=2) 1.0
" +SignedConv" 169208 P(rel=2)@3 0.6666666666666666
" +SignedConv" 169208 R(rel=2)@1000 1.0
" +SignedConv" 169208 nDCG@10 0.5971952686889715
" +SignedConv" 174463 AP(rel=2) 0.17788522729243825
" +SignedConv" 174463 RR(rel=2) 1.0
" +SignedConv" 174463 P(rel=2)@3 1.0
" +SignedConv" 174463 R(rel=2)@1000 0.3225806451612903
" +SignedConv" 174463 nDCG@10 0.6689699717487335
" +SignedConv" 23849 AP(rel=2) 0.09129341802362964
" +SignedConv" 23849 RR(rel=2) 1.0
" +SignedConv" 23849 P(rel=2)@3 1.0
" +SignedConv" 23849 R(rel=2)@1000 0.15217391304347827
" +SignedConv" 23849 nDCG@10 0.5584104976396298
" +SignedConv" 258062 AP(rel=2) 0.27795275109264894
" +SignedConv" 258062 RR(rel=2) 0.5
" +SignedConv" 258062 P(rel=2)@3 0.6666666666666666
" +SignedConv" 258062 R(rel=2)@1000 0.7307692307692307
" +SignedConv" 258062 nDCG@10 0.46710345479994453
" +SignedConv" 324585 AP(rel=2) 0.907283877738423
" +SignedConv" 324585 RR(rel=2) 1.0
" +SignedConv" 324585 P(rel=2)@3 1.0
" +SignedConv" 324585 R(rel=2)@1000 1.0
" +SignedConv" 324585 nDCG@10 0.9052116356304492
" +SignedConv" 330975 AP(rel=2) 0.5129109631776954
" +SignedConv" 330975 RR(rel=2) 1.0
" +SignedConv" 330975 P(rel=2)@3 0.6666666666666666
" +SignedConv" 330975 R(rel=2)@1000 0.8780487804878049
" +SignedConv" 330975 nDCG@10 0.7046663228299794
" +SignedConv" 332593 AP(rel=2) 0.32728939284530345
" +SignedConv" 332593 RR(rel=2) 1.0
" +SignedConv" 332593 P(rel=2)@3 0.6666666666666666
" +SignedConv" 332593 R(rel=2)@1000 0.8888888888888888
" +SignedConv" 332593 nDCG@10 0.704471471006329
" +SignedConv" 336901 AP(rel=2) 0.4588744588744588
" +SignedConv" 336901 RR(rel=2) 1.0
" +SignedConv" 336901 P(rel=2)@3 0.3333333333333333
" +SignedConv" 336901 R(rel=2)@1000 1.0
" +SignedConv" 336901 nDCG@10 0.625704968030342
" +SignedConv" 390360 AP(rel=2) 0.3486484476281676
" +SignedConv" 390360 RR(rel=2) 1.0
" +SignedConv" 390360 P(rel=2)@3 0.6666666666666666
" +SignedConv" 390360 R(rel=2)@1000 0.8571428571428571
" +SignedConv" 390360 nDCG@10 0.6569104705423588
" +SignedConv" 405163 AP(rel=2) 0.008532211490341933
" +SignedConv" 405163 RR(rel=2) 0.05555555555555555
" +SignedConv" 405163 P(rel=2)@3 0.0
" +SignedConv" 405163 R(rel=2)@1000 0.1326530612244898
" +SignedConv" 405163 nDCG@10 0.0
" +SignedConv" 42255 AP(rel=2) 0.8333333333333334
" +SignedConv" 42255 RR(rel=2) 1.0
" +SignedConv" 42255 P(rel=2)@3 1.0
" +SignedConv" 42255 R(rel=2)@1000 0.8333333333333334
" +SignedConv" 42255 nDCG@10 0.8847482583251418
" +SignedConv" 47210 AP(rel=2) 0.6027968944510155
" +SignedConv" 47210 RR(rel=2) 1.0
" +SignedConv" 47210 P(rel=2)@3 1.0
" +SignedConv" 47210 R(rel=2)@1000 0.9655172413793104
" +SignedConv" 47210 nDCG@10 0.9586329936259408
" +SignedConv" 555530 AP(rel=2) 0.025792011019283745
" +SignedConv" 555530 RR(rel=2) 1.0
" +SignedConv" 555530 P(rel=2)@3 0.6666666666666666
" +SignedConv" 555530 R(rel=2)@1000 0.047619047619047616
" +SignedConv" 555530 nDCG@10 0.6145395992591469
" +SignedConv" 583468 AP(rel=2) 0.6324973849312947
" +SignedConv" 583468 RR(rel=2) 0.5
" +SignedConv" 583468 P(rel=2)@3 0.3333333333333333
" +SignedConv" 583468 R(rel=2)@1000 0.9104477611940298
" +SignedConv" 583468 nDCG@10 0.6032754803810555
" +SignedConv" 640502 AP(rel=2) 0.27022362592704796
" +SignedConv" 640502 RR(rel=2) 1.0
" +SignedConv" 640502 P(rel=2)@3 1.0
" +SignedConv" 640502 R(rel=2)@1000 0.5371900826446281
" +SignedConv" 640502 nDCG@10 0.9363792118010483
" +SignedConv" 67316 AP(rel=2) 0.07077061300047191
" +SignedConv" 67316 RR(rel=2) 0.5
" +SignedConv" 67316 P(rel=2)@3 0.6666666666666666
" +SignedConv" 67316 R(rel=2)@1000 0.391304347826087
" +SignedConv" 67316 nDCG@10 0.2737934256927249
" +SignedConv" 673670 AP(rel=2) 0.09523923211809358
" +SignedConv" 673670 RR(rel=2) 0.05
" +SignedConv" 673670 P(rel=2)@3 0.0
" +SignedConv" 673670 R(rel=2)@1000 0.8888888888888888
" +SignedConv" 673670 nDCG@10 0.0
" +SignedConv" 701453 AP(rel=2) 0.7636339984226014
" +SignedConv" 701453 RR(rel=2) 1.0
" +SignedConv" 701453 P(rel=2)@3 1.0
" +SignedConv" 701453 R(rel=2)@1000 1.0
" +SignedConv" 701453 nDCG@10 0.9232882113402338
" +SignedConv" 730539 AP(rel=2) 0.37135175811356913
" +SignedConv" 730539 RR(rel=2) 1.0
" +SignedConv" 730539 P(rel=2)@3 0.6666666666666666
" +SignedConv" 730539 R(rel=2)@1000 0.8
" +SignedConv" 730539 nDCG@10 0.5834244960686066
" +SignedConv" 768208 AP(rel=2) 0.5913530913530913
" +SignedConv" 768208 RR(rel=2) 1.0
" +SignedConv" 768208 P(rel=2)@3 0.3333333333333333
" +SignedConv" 768208 R(rel=2)@1000 1.0
" +SignedConv" 768208 nDCG@10 0.6850710898477651
" +SignedConv" 877809 AP(rel=2) 0.26839917975863736
" +SignedConv" 877809 RR(rel=2) 1.0
" +SignedConv" 877809 P(rel=2)@3 1.0
" +SignedConv" 877809 R(rel=2)@1000 0.6410256410256411
" +SignedConv" 877809 nDCG@10 0.800693766409882
" +SignedConv" 911232 AP(rel=2) 0.775
" +SignedConv" 911232 RR(rel=2) 1.0
" +SignedConv" 911232 P(rel=2)@3 1.0
" +SignedConv" 911232 R(rel=2)@1000 1.0
" +SignedConv" 911232 nDCG@10 0.852601846635985
" +SignedConv" 914916 AP(rel=2) 0.41983326498236495
" +SignedConv" 914916 RR(rel=2) 1.0
" +SignedConv" 914916 P(rel=2)@3 0.6666666666666666
" +SignedConv" 914916 R(rel=2)@1000 0.6521739130434783
" +SignedConv" 914916 nDCG@10 0.8738330270444722
" +SignedConv" 938400 AP(rel=2) 0.5202836772944849
" +SignedConv" 938400 RR(rel=2) 0.3333333333333333
" +SignedConv" 938400 P(rel=2)@3 0.3333333333333333
" +SignedConv" 938400 R(rel=2)@1000 1.0
" +SignedConv" 938400 nDCG@10 0.6299251345353448
" +SignedConv" 940547 AP(rel=2) 0.12534710946471314
" +SignedConv" 940547 RR(rel=2) 0.1
" +SignedConv" 940547 P(rel=2)@3 0.0
" +SignedConv" 940547 R(rel=2)@1000 0.6111111111111112
" +SignedConv" 940547 nDCG@10 0.4970947831310872
" +SignedConv" 997622 AP(rel=2) 0.618523551115295
" +SignedConv" 997622 RR(rel=2) 1.0
" +SignedConv" 997622 P(rel=2)@3 1.0
" +SignedConv" 997622 R(rel=2)@1000 1.0
" +SignedConv" 997622 nDCG@10 0.758023464034052
TCTColBert 1030303 AP(rel=2) 0.30288818229994696
TCTColBert 1030303 RR(rel=2) 1.0
TCTColBert 1030303 P(rel=2)@3 0.3333333333333333
TCTColBert 1030303 R(rel=2)@1000 1.0
TCTColBert 1030303 nDCG@10 0.43031522325301713
TCTColBert 1037496 AP(rel=2) 0.6115672688920313
TCTColBert 1037496 RR(rel=2) 1.0
TCTColBert 1037496 P(rel=2)@3 1.0
TCTColBert 1037496 R(rel=2)@1000 0.9333333333333333
TCTColBert 1037496 nDCG@10 0.9194945971439097
TCTColBert 1043135 AP(rel=2) 0.42334533057328627
TCTColBert 1043135 RR(rel=2) 1.0
TCTColBert 1043135 P(rel=2)@3 1.0
TCTColBert 1043135 R(rel=2)@1000 0.9
TCTColBert 1043135 nDCG@10 0.7383471144954329
TCTColBert 1051399 AP(rel=2) 0.549047619047619
TCTColBert 1051399 RR(rel=2) 1.0
TCTColBert 1051399 P(rel=2)@3 1.0
TCTColBert 1051399 R(rel=2)@1000 0.6
TCTColBert 1051399 nDCG@10 0.816909940657461
TCTColBert 1064670 AP(rel=2) 0.5185897435897435
TCTColBert 1064670 RR(rel=2) 0.5
TCTColBert 1064670 P(rel=2)@3 0.6666666666666666
TCTColBert 1064670 R(rel=2)@1000 1.0
TCTColBert 1064670 nDCG@10 0.7256385641509074
TCTColBert 1071750 AP(rel=2) 0.19301788317745766
TCTColBert 1071750 RR(rel=2) 0.25
TCTColBert 1071750 P(rel=2)@3 0.0
TCTColBert 1071750 R(rel=2)@1000 0.875
TCTColBert 1071750 nDCG@10 0.49232068575870375
TCTColBert 1105792 AP(rel=2) 0.8278388278388278
TCTColBert 1105792 RR(rel=2) 1.0
TCTColBert 1105792 P(rel=2)@3 1.0
TCTColBert 1105792 R(rel=2)@1000 1.0
TCTColBert 1105792 nDCG@10 0.801291435553483
TCTColBert 1106979 AP(rel=2) 0.8321648576550538
TCTColBert 1106979 RR(rel=2) 1.0
TCTColBert 1106979 P(rel=2)@3 1.0
TCTColBert 1106979 R(rel=2)@1000 1.0
TCTColBert 1106979 nDCG@10 0.8667959238865208
TCTColBert 1108651 AP(rel=2) 0.12832362659015892
TCTColBert 1108651 RR(rel=2) 0.5
TCTColBert 1108651 P(rel=2)@3 0.6666666666666666
TCTColBert 1108651 R(rel=2)@1000 0.35526315789473684
TCTColBert 1108651 nDCG@10 0.6048709100528075
TCTColBert 1109707 AP(rel=2) 0.2516066976371775
TCTColBert 1109707 RR(rel=2) 1.0
TCTColBert 1109707 P(rel=2)@3 0.6666666666666666
TCTColBert 1109707 R(rel=2)@1000 0.711864406779661
TCTColBert 1109707 nDCG@10 0.5790243260703101
TCTColBert 1110678 AP(rel=2) 0.46590909090909083
TCTColBert 1110678 RR(rel=2) 0.5
TCTColBert 1110678 P(rel=2)@3 0.6666666666666666
TCTColBert 1110678 R(rel=2)@1000 1.0
TCTColBert 1110678 nDCG@10 0.6852655005841832
TCTColBert 1113256 AP(rel=2) 1.0
TCTColBert 1113256 RR(rel=2) 1.0
TCTColBert 1113256 P(rel=2)@3 1.0
TCTColBert 1113256 R(rel=2)@1000 1.0
TCTColBert 1113256 nDCG@10 0.9985958121484935
TCTColBert 1115210 AP(rel=2) 0.26480331262939955
TCTColBert 1115210 RR(rel=2) 0.5
TCTColBert 1115210 P(rel=2)@3 0.3333333333333333
TCTColBert 1115210 R(rel=2)@1000 1.0
TCTColBert 1115210 nDCG@10 0.5839608132878245
TCTColBert 1116380 AP(rel=2) 0.15317460317460319
TCTColBert 1116380 RR(rel=2) 0.3333333333333333
TCTColBert 1116380 P(rel=2)@3 0.3333333333333333
TCTColBert 1116380 R(rel=2)@1000 0.5
TCTColBert 1116380 nDCG@10 0.3582237947894105
TCTColBert 1121353 AP(rel=2) 0.7575757575757575
TCTColBert 1121353 RR(rel=2) 1.0
TCTColBert 1121353 P(rel=2)@3 0.6666666666666666
TCTColBert 1121353 R(rel=2)@1000 1.0
TCTColBert 1121353 nDCG@10 0.6108818709470241
TCTColBert 1122767 AP(rel=2) 0.3560129887721237
TCTColBert 1122767 RR(rel=2) 0.5
TCTColBert 1122767 P(rel=2)@3 0.6666666666666666
TCTColBert 1122767 R(rel=2)@1000 0.972972972972973
TCTColBert 1122767 nDCG@10 0.5541961681497833
TCTColBert 1127540 AP(rel=2) 0.8540965695943069
TCTColBert 1127540 RR(rel=2) 1.0
TCTColBert 1127540 P(rel=2)@3 1.0
TCTColBert 1127540 R(rel=2)@1000 1.0
TCTColBert 1127540 nDCG@10 0.9333127904975959
TCTColBert 1131069 AP(rel=2) 1.0
TCTColBert 1131069 RR(rel=2) 1.0
TCTColBert 1131069 P(rel=2)@3 1.0
TCTColBert 1131069 R(rel=2)@1000 1.0
TCTColBert 1131069 nDCG@10 1.0
TCTColBert 1132532 AP(rel=2) 0.532023780094081
TCTColBert 1132532 RR(rel=2) 1.0
TCTColBert 1132532 P(rel=2)@3 1.0
TCTColBert 1132532 R(rel=2)@1000 0.7777777777777778
TCTColBert 1132532 nDCG@10 0.8671906884855459
TCTColBert 1133579 AP(rel=2) 0.34536020231984194
TCTColBert 1133579 RR(rel=2) 1.0
TCTColBert 1133579 P(rel=2)@3 0.3333333333333333
TCTColBert 1133579 R(rel=2)@1000 1.0
TCTColBert 1133579 nDCG@10 0.5283507646411277
TCTColBert 1136043 AP(rel=2) 0.3870145301682312
TCTColBert 1136043 RR(rel=2) 0.5
TCTColBert 1136043 P(rel=2)@3 0.3333333333333333
TCTColBert 1136043 R(rel=2)@1000 0.8181818181818182
TCTColBert 1136043 nDCG@10 0.6831726448058268
TCTColBert 1136047 AP(rel=2) 0.4694444444444444
TCTColBert 1136047 RR(rel=2) 1.0
TCTColBert 1136047 P(rel=2)@3 0.6666666666666666
TCTColBert 1136047 R(rel=2)@1000 0.8333333333333334
TCTColBert 1136047 nDCG@10 0.598934883533561
TCTColBert 1136962 AP(rel=2) 0.6260207697870275
TCTColBert 1136962 RR(rel=2) 0.5
TCTColBert 1136962 P(rel=2)@3 0.6666666666666666
TCTColBert 1136962 R(rel=2)@1000 1.0
TCTColBert 1136962 nDCG@10 0.8532721558012798
TCTColBert 118440 AP(rel=2) 0.04652432401532042
TCTColBert 118440 RR(rel=2) 1.0
TCTColBert 118440 P(rel=2)@3 0.3333333333333333
TCTColBert 118440 R(rel=2)@1000 0.07142857142857142
TCTColBert 118440 nDCG@10 0.5781230871997945
TCTColBert 121171 AP(rel=2) 0.2626779654980903
TCTColBert 121171 RR(rel=2) 0.3333333333333333
TCTColBert 121171 P(rel=2)@3 0.3333333333333333
TCTColBert 121171 R(rel=2)@1000 1.0
TCTColBert 121171 nDCG@10 0.5560409723954464
TCTColBert 135802 AP(rel=2) 0.8795685795685796
TCTColBert 135802 RR(rel=2) 1.0
TCTColBert 135802 P(rel=2)@3 1.0
TCTColBert 135802 R(rel=2)@1000 1.0
TCTColBert 135802 nDCG@10 0.8864405552551137
TCTColBert 141630 AP(rel=2) 0.38044183101609996
TCTColBert 141630 RR(rel=2) 0.5
TCTColBert 141630 P(rel=2)@3 0.6666666666666666
TCTColBert 141630 R(rel=2)@1000 1.0
TCTColBert 141630 nDCG@10 0.7156345287184094
TCTColBert 156498 AP(rel=2) 0.38547237860661504
TCTColBert 156498 RR(rel=2) 1.0
TCTColBert 156498 P(rel=2)@3 0.6666666666666666
TCTColBert 156498 R(rel=2)@1000 1.0
TCTColBert 156498 nDCG@10 0.5118467709523629
TCTColBert 169208 AP(rel=2) 0.6415917303112425
TCTColBert 169208 RR(rel=2) 1.0
TCTColBert 169208 P(rel=2)@3 0.6666666666666666
TCTColBert 169208 R(rel=2)@1000 1.0
TCTColBert 169208 nDCG@10 0.7973456801047379
TCTColBert 174463 AP(rel=2) 0.18829187198206018
TCTColBert 174463 RR(rel=2) 1.0
TCTColBert 174463 P(rel=2)@3 1.0
TCTColBert 174463 R(rel=2)@1000 0.3225806451612903
TCTColBert 174463 nDCG@10 0.7314415656486586
TCTColBert 23849 AP(rel=2) 0.07488211973449385
TCTColBert 23849 RR(rel=2) 1.0
TCTColBert 23849 P(rel=2)@3 0.6666666666666666
TCTColBert 23849 R(rel=2)@1000 0.15217391304347827
TCTColBert 23849 nDCG@10 0.5188055748047392
TCTColBert 258062 AP(rel=2) 0.2721962024702116
TCTColBert 258062 RR(rel=2) 1.0
TCTColBert 258062 P(rel=2)@3 0.3333333333333333
TCTColBert 258062 R(rel=2)@1000 0.7307692307692307
TCTColBert 258062 nDCG@10 0.47727432832966965
TCTColBert 324585 AP(rel=2) 0.9536042240587694
TCTColBert 324585 RR(rel=2) 1.0
TCTColBert 324585 P(rel=2)@3 1.0
TCTColBert 324585 R(rel=2)@1000 1.0
TCTColBert 324585 nDCG@10 0.92663607790064
TCTColBert 330975 AP(rel=2) 0.45170652688331053
TCTColBert 330975 RR(rel=2) 0.5
